,x,y_tain_loss,y_train_acc,y_test_acc,TP,TN,FP,FN,AUC,y_train_loss,y_test_loss
0,0,,0.9635416666666666,0.49166667461395264,77.0,41.0,79.0,43.0,0.49166664481163025,0.31188533765574294,1384.083740234375
1,1,,0.9375,0.5541666746139526,60.0,73.0,47.0,60.0,0.5541666746139526,0.30492885783314705,9.912715911865234
2,2,,0.96875,0.5333333611488342,41.0,87.0,33.0,79.0,0.5333333611488342,0.24151155600945154,443.5633850097656
3,3,,0.9427083333333334,0.6833333373069763,76.0,88.0,32.0,44.0,0.6833333373069763,0.229757654791077,1.0808367729187012
4,4,,0.9791666666666666,0.7666666507720947,73.0,111.0,9.0,47.0,0.7666666507720947,0.24327598387996355,0.49388471245765686
5,5,,0.9583333333333334,0.4833333194255829,78.0,38.0,82.0,42.0,0.4833333194255829,0.23659345352401337,67.61908721923828
6,6,,0.9479166666666666,0.42500001192092896,44.0,58.0,62.0,76.0,0.42500001192092896,0.24747459962964058,169.76821899414062
7,7,,0.9583333333333334,0.5083333253860474,2.0,120.0,0.0,118.0,0.5083333253860474,0.2503407361606757,4.011723041534424
8,8,,0.953125,0.4791666567325592,86.0,29.0,91.0,34.0,0.4791666567325592,0.257398206119736,647.0374145507812
9,9,,0.9739583333333334,0.44999998807907104,56.0,52.0,68.0,64.0,0.44999998807907104,0.2009886552890142,3.527132272720337
10,10,,0.96875,0.5041666626930237,66.0,55.0,65.0,54.0,0.5041666626930237,0.18712431627015272,178.60543823242188
11,11,,0.9739583333333334,0.5,0.0,120.0,0.0,120.0,0.5,0.1828045081347227,4.196090221405029
12,12,,0.96875,0.6875,52.0,113.0,7.0,68.0,0.6875,0.17986591657002768,2.339660882949829
13,13,,0.9583333333333334,0.5958333611488342,37.0,106.0,14.0,83.0,0.5958333611488342,0.20585563064863285,2.174743413925171
14,14,,0.9739583333333334,0.5,0.0,120.0,0.0,120.0,0.5,0.14796170747528473,5.758979797363281
15,15,,0.96875,0.5,0.0,120.0,0.0,120.0,0.5,0.14100801028932133,2.5713703632354736
16,16,,0.9739583333333334,0.5083333253860474,7.0,115.0,5.0,113.0,0.5083333253860474,0.14612338319420815,3.9247984886169434
17,17,,0.9895833333333334,0.5291666388511658,69.0,58.0,62.0,51.0,0.5291666984558105,0.10232109871382515,6.838514804840088
18,18,,0.9791666666666666,0.4833333194255829,116.0,0.0,120.0,4.0,0.4833333194255829,0.13414836574035385,743.4981689453125
19,19,,0.984375,0.3791666626930237,77.0,14.0,106.0,43.0,0.3791666626930237,0.11819378208989899,129.4750518798828
20,20,,0.984375,0.4583333432674408,80.0,30.0,90.0,40.0,0.4583333432674408,0.0846486808732152,2.710336446762085
21,21,,0.9895833333333334,0.4583333432674408,109.0,1.0,119.0,11.0,0.4583333432674408,0.07953140418976545,31.2933406829834
22,22,,0.9791666666666666,0.4541666805744171,109.0,0.0,120.0,11.0,0.4541666805744171,0.13603272257993618,24.449987411499023
23,23,,0.9895833333333334,0.5708333253860474,27.0,110.0,10.0,93.0,0.5708333253860474,0.16012293162445226,3.7314934730529785
24,24,,0.984375,0.5,0.0,120.0,0.0,120.0,0.5,0.14530939732988676,11.229177474975586
25,25,,0.984375,0.7833333611488342,69.0,119.0,1.0,51.0,0.7833333611488342,0.11318729887716472,0.6350051760673523
26,26,,0.9947916666666666,0.5,0.0,120.0,0.0,120.0,0.5,0.07255630924676855,10.78207015991211
27,27,,0.9895833333333334,0.4749999940395355,113.0,1.0,119.0,7.0,0.4749999940395355,0.09547275413448612,63.12504196166992
28,28,,0.9947916666666666,0.4583333432674408,71.0,39.0,81.0,49.0,0.4583333134651184,0.09317021436678867,1600.5208740234375
29,29,,0.9427083333333334,0.5,0.0,120.0,0.0,120.0,0.5,0.15587046397073814,2.3896169662475586
30,30,,0.9635416666666666,0.5041666626930237,1.0,120.0,0.0,119.0,0.5041666626930237,0.09701121582960089,2.581634283065796
31,31,,0.9635416666666666,0.6583333611488342,38.0,120.0,0.0,82.0,0.6583333015441895,0.10670459371370573,0.9426196217536926
32,32,,0.9791666666666666,0.875,91.0,119.0,1.0,29.0,0.875,0.06449822724486391,0.32558074593544006
33,33,,0.9895833333333334,0.8083333373069763,74.0,120.0,0.0,46.0,0.8083333373069763,0.03946562414057553,0.4541580080986023
34,34,,0.9895833333333334,0.7749999761581421,66.0,120.0,0.0,54.0,0.7749999761581421,0.043648104066960514,0.5807073712348938
35,35,,1.0,0.7875000238418579,69.0,120.0,0.0,51.0,0.7875000238418579,0.02942202682606876,0.4955151677131653
36,36,,0.984375,0.925000011920929,104.0,118.0,2.0,16.0,0.925000011920929,0.06867805037957926,0.21712474524974823
37,37,,0.9895833333333334,0.5541666746139526,13.0,120.0,0.0,107.0,0.5541666746139526,0.05489057139493525,1.670427680015564
38,38,,0.984375,0.6166666746139526,28.0,120.0,0.0,92.0,0.6166666746139526,0.04757028492167592,1.1191686391830444
39,39,,0.984375,0.9208333492279053,103.0,118.0,2.0,17.0,0.9208333492279053,0.04518231505062431,0.24074190855026245
40,40,,0.9895833333333334,0.8958333134651184,96.0,119.0,1.0,24.0,0.8958333134651184,0.04233982452812294,0.33072158694267273
41,41,,0.9895833333333334,0.8666666746139526,114.0,94.0,26.0,6.0,0.8666666746139526,0.03207899366195003,0.3489784300327301
42,42,,0.9947916666666666,0.9166666865348816,111.0,109.0,11.0,9.0,0.9166666269302368,0.02980329511531939,0.2257516086101532
43,43,,0.9791666666666666,0.5291666388511658,120.0,7.0,113.0,0.0,0.5291666984558105,0.07275264981823663,5.969674110412598
44,44,,0.984375,0.7083333134651184,117.0,53.0,67.0,3.0,0.7083333730697632,0.05439972054834167,1.0682607889175415
45,45,,0.9947916666666666,0.887499988079071,94.0,119.0,1.0,26.0,0.887499988079071,0.02454152548064788,0.35603389143943787
46,46,,0.984375,0.574999988079071,18.0,120.0,0.0,102.0,0.574999988079071,0.04743956489255652,1.6207702159881592
47,47,,0.984375,0.7666666507720947,117.0,67.0,53.0,3.0,0.7666666507720947,0.04768752555052439,0.6506515741348267
48,48,,1.0,0.7250000238418579,117.0,57.0,63.0,3.0,0.7250000238418579,0.018058339968168486,0.929664671421051
49,49,,0.9947916666666666,0.9291666746139526,113.0,110.0,10.0,7.0,0.9291666746139526,0.0233108684187755,0.2226649820804596
50,50,,0.9947916666666666,0.7583333253860474,62.0,120.0,0.0,58.0,0.7583333253860474,0.04391054758646836,0.7791460156440735
51,51,,0.9947916666666666,0.6875,45.0,120.0,0.0,75.0,0.6875,0.03460366321572413,1.0032535791397095
52,52,,0.9947916666666666,0.9208333492279053,114.0,107.0,13.0,6.0,0.9208333492279053,0.04736499624171605,0.21060891449451447
53,53,,0.9947916666666666,0.9208333492279053,114.0,107.0,13.0,6.0,0.9208333492279053,0.025909880137381453,0.22714249789714813
54,54,,0.9895833333333334,0.6333333253860474,32.0,120.0,0.0,88.0,0.6333333253860474,0.038776400266215205,1.1823196411132812
55,55,,0.9895833333333334,0.7250000238418579,54.0,120.0,0.0,66.0,0.7250000238418579,0.05621005949797109,0.9358641505241394
56,56,,1.0,0.9083333611488342,99.0,119.0,1.0,21.0,0.9083333611488342,0.01857908636641999,0.26541638374328613
57,57,,0.9895833333333334,0.9041666388511658,97.0,120.0,0.0,23.0,0.9041666984558105,0.036345148109830916,0.3509006202220917
58,58,,0.9947916666666666,0.9333333373069763,110.0,114.0,6.0,10.0,0.9333333969116211,0.019975266341740888,0.21402935683727264
59,59,,1.0,0.9375,113.0,112.0,8.0,7.0,0.9374999403953552,0.025891603125880163,0.20457766950130463
60,60,,0.9895833333333334,0.9291666746139526,106.0,117.0,3.0,14.0,0.9291666746139526,0.03482867024528483,0.22635647654533386
61,61,,0.984375,0.9375,108.0,117.0,3.0,12.0,0.9375000596046448,0.04470425103014956,0.23155082762241364
62,62,,1.0,0.9375,111.0,114.0,6.0,9.0,0.9374999403953552,0.01981400525740658,0.21211472153663635
63,63,,1.0,0.9375,113.0,112.0,8.0,7.0,0.9374999403953552,0.0249251921971639,0.20049454271793365
64,64,,0.9947916666666666,0.9333333373069763,108.0,116.0,4.0,12.0,0.9333332777023315,0.02449695395383363,0.20814412832260132
65,65,,1.0,0.9375,113.0,112.0,8.0,7.0,0.9374999403953552,0.022634846507571638,0.18815258145332336
66,66,,1.0,0.949999988079071,111.0,117.0,3.0,9.0,0.9500000476837158,0.010325954509122917,0.21605898439884186
67,67,,0.9947916666666666,0.9375,110.0,115.0,5.0,10.0,0.9375,0.024828418584850926,0.21307305991649628
68,68,,1.0,0.9416666626930237,114.0,112.0,8.0,6.0,0.9416667222976685,0.020692327137415607,0.21031557023525238
69,69,,0.9947916666666666,0.9416666626930237,114.0,112.0,8.0,6.0,0.9416667222976685,0.029455367223514866,0.19850631058216095
70,70,,0.9635416666666666,0.9458333253860474,111.0,116.0,4.0,9.0,0.9458333253860474,0.09310443804133683,0.21603348851203918
71,71,,0.9895833333333334,0.8958333134651184,115.0,100.0,20.0,5.0,0.8958332538604736,0.039719646447338164,0.25774839520454407
72,72,,1.0,0.9333333373069763,114.0,110.0,10.0,6.0,0.9333333373069763,0.012812521366868168,0.20843614637851715
73,73,,0.9947916666666666,0.9458333253860474,113.0,114.0,6.0,7.0,0.9458333253860474,0.037943079873609044,0.190901979804039
74,74,,0.9895833333333334,0.9333333373069763,114.0,110.0,10.0,6.0,0.9333333373069763,0.04216678339677552,0.19776131212711334
75,75,,1.0,0.9416666626930237,112.0,114.0,6.0,8.0,0.9416666626930237,0.02273166284430772,0.1861339658498764
76,76,,1.0,0.9291666746139526,107.0,116.0,4.0,13.0,0.9291666150093079,0.03275322758903106,0.2281149923801422
77,77,,0.9947916666666666,0.9416666626930237,114.0,112.0,8.0,6.0,0.9416667222976685,0.025625003909226507,0.19611701369285583
78,78,,1.0,0.9458333253860474,112.0,115.0,5.0,8.0,0.9458333849906921,0.0158929592386509,0.19303900003433228
79,79,,1.0,0.9458333253860474,114.0,113.0,7.0,6.0,0.9458333849906921,0.025130049073292565,0.20982107520103455
80,80,,1.0,0.9416666626930237,114.0,112.0,8.0,6.0,0.9416667222976685,0.0140951049203674,0.21380004286766052
81,81,,1.0,0.9416666626930237,113.0,113.0,7.0,7.0,0.9416666626930237,0.01414508642240738,0.18160265684127808
82,82,,1.0,0.9375,113.0,112.0,8.0,7.0,0.9374999403953552,0.016396199197818834,0.18568561971187592
83,83,,1.0,0.9541666507720947,113.0,116.0,4.0,7.0,0.95416659116745,0.01506521129825463,0.1954755187034607
84,84,,1.0,0.9291666746139526,115.0,108.0,12.0,5.0,0.9291666150093079,0.016111077352737386,0.2118898183107376
85,85,,1.0,0.9416666626930237,113.0,113.0,7.0,7.0,0.9416666626930237,0.015418607120712599,0.19323095679283142
86,86,,0.9947916666666666,0.9333333373069763,114.0,110.0,10.0,6.0,0.9333333373069763,0.022925820710952394,0.21422404050827026
87,87,,1.0,0.925000011920929,114.0,108.0,12.0,6.0,0.925000011920929,0.018995568990552176,0.22262336313724518
88,88,,1.0,0.9416666626930237,114.0,112.0,8.0,6.0,0.9416667222976685,0.014657338634909442,0.2066238820552826
89,89,,0.984375,0.9416666626930237,114.0,112.0,8.0,6.0,0.9416667222976685,0.04147555399686098,0.20933128893375397
90,90,,1.0,0.9416666626930237,113.0,113.0,7.0,7.0,0.9416666626930237,0.01784802785065646,0.18946675956249237
91,91,,0.9947916666666666,0.9333333373069763,114.0,110.0,10.0,6.0,0.9333333373069763,0.0289080038977166,0.21864667534828186
92,92,,1.0,0.9375,114.0,111.0,9.0,6.0,0.9375,0.019459334706577163,0.2174595296382904
93,93,,0.9947916666666666,0.9375,114.0,111.0,9.0,6.0,0.9375,0.02473697727934147,0.20349545776844025
94,94,,0.9895833333333334,0.9416666626930237,114.0,112.0,8.0,6.0,0.9416667222976685,0.023716325405985117,0.2000851333141327
95,95,,1.0,0.9458333253860474,113.0,114.0,6.0,7.0,0.9458333253860474,0.012594089659008509,0.19375404715538025
96,96,,0.9947916666666666,0.9416666626930237,114.0,112.0,8.0,6.0,0.9416667222976685,0.02019596561634292,0.1953352391719818
97,97,,1.0,0.9416666626930237,111.0,115.0,5.0,9.0,0.9416666030883789,0.014919510285835713,0.20293426513671875
98,98,,1.0,0.9375,113.0,112.0,8.0,7.0,0.9374999403953552,0.015840569860301912,0.19163285195827484
99,99,,1.0,0.949999988079071,113.0,115.0,5.0,7.0,0.9499999284744263,0.01889087981544435,0.19815899431705475
100,100,,0.9947916666666666,0.9458333253860474,113.0,114.0,6.0,7.0,0.9458333253860474,0.017894289960774284,0.19113661348819733
101,101,,1.0,0.9375,114.0,111.0,9.0,6.0,0.9375,0.0172831021870176,0.21215346455574036
102,102,,0.9947916666666666,0.9458333253860474,113.0,114.0,6.0,7.0,0.9458333253860474,0.028922184001809608,0.21603719890117645
103,103,,1.0,0.9416666626930237,112.0,114.0,6.0,8.0,0.9416666626930237,0.020772152541515727,0.20782533288002014
104,104,,1.0,0.9416666626930237,114.0,112.0,8.0,6.0,0.9416667222976685,0.02067420945968479,0.20268528163433075
105,105,,0.9947916666666666,0.9208333492279053,114.0,107.0,13.0,6.0,0.9208333492279053,0.03186924784677103,0.22874003648757935
106,106,,1.0,0.9458333253860474,114.0,113.0,7.0,6.0,0.9458333849906921,0.02018959562216575,0.20318840444087982
107,107,,0.9895833333333334,0.9291666746139526,114.0,109.0,11.0,6.0,0.9291666746139526,0.03846302706127366,0.2205728441476822
108,108,,1.0,0.9291666746139526,114.0,109.0,11.0,6.0,0.9291666746139526,0.033497422273891665,0.2112589180469513
109,109,,1.0,0.9333333373069763,114.0,110.0,10.0,6.0,0.9333333373069763,0.018159184391455103,0.22949743270874023
110,110,,0.9895833333333334,0.9416666626930237,112.0,114.0,6.0,8.0,0.9416666626930237,0.024013770734503243,0.2174185961484909
111,111,,0.984375,0.9458333253860474,112.0,115.0,5.0,8.0,0.9458333849906921,0.03931584379946192,0.20702369511127472
112,112,,0.9947916666666666,0.9416666626930237,114.0,112.0,8.0,6.0,0.9416667222976685,0.028030483576003462,0.20349818468093872
113,113,,0.9947916666666666,0.9416666626930237,111.0,115.0,5.0,9.0,0.9416666030883789,0.020923587066742282,0.2038387656211853
114,114,,0.9947916666666666,0.9333333373069763,114.0,110.0,10.0,6.0,0.9333333373069763,0.02798557945061475,0.21279314160346985
115,115,,0.9895833333333334,0.9458333253860474,112.0,115.0,5.0,8.0,0.9458333849906921,0.02927738946164027,0.19459040462970734
116,116,,0.9947916666666666,0.9416666626930237,114.0,112.0,8.0,6.0,0.9416667222976685,0.026455662116253126,0.20228084921836853
117,117,,0.9947916666666666,0.9333333373069763,113.0,111.0,9.0,7.0,0.9333332777023315,0.028968431094350915,0.21056316792964935
118,118,,0.9947916666666666,0.9291666746139526,114.0,109.0,11.0,6.0,0.9291666746139526,0.026614795244919758,0.23324905335903168
119,119,,1.0,0.9333333373069763,114.0,110.0,10.0,6.0,0.9333333373069763,0.021111993060912937,0.20768675208091736
120,120,,1.0,0.9458333253860474,113.0,114.0,6.0,7.0,0.9458333253860474,0.019063549853550892,0.19641715288162231
121,121,,0.9947916666666666,0.949999988079071,112.0,116.0,4.0,8.0,0.949999988079071,0.023895363866661985,0.19841164350509644
122,122,,0.9947916666666666,0.9416666626930237,114.0,112.0,8.0,6.0,0.9416667222976685,0.027471816535883892,0.21278730034828186
123,123,,0.9895833333333334,0.9291666746139526,114.0,109.0,11.0,6.0,0.9291666746139526,0.025196229146483045,0.2280281037092209
124,124,,0.9947916666666666,0.9333333373069763,114.0,110.0,10.0,6.0,0.9333333373069763,0.02960762313644712,0.21464601159095764
125,125,,0.9895833333333334,0.9416666626930237,113.0,113.0,7.0,7.0,0.9416666626930237,0.02840284750952075,0.19618724286556244
126,126,,0.984375,0.9458333253860474,112.0,115.0,5.0,8.0,0.9458333849906921,0.03341613104566932,0.19848226010799408
127,127,,0.9947916666666666,0.9333333373069763,114.0,110.0,10.0,6.0,0.9333333373069763,0.032714025039846696,0.22055386006832123
128,128,,1.0,0.9458333253860474,114.0,113.0,7.0,6.0,0.9458333849906921,0.010337256244383752,0.1916818618774414
129,129,,0.9947916666666666,0.9375,113.0,112.0,8.0,7.0,0.9374999403953552,0.03999333071988076,0.21007606387138367
130,130,,0.9947916666666666,0.9125000238418579,114.0,105.0,15.0,6.0,0.9125000238418579,0.03073908536074062,0.2425617128610611
131,131,,1.0,0.9333333373069763,114.0,110.0,10.0,6.0,0.9333333373069763,0.01960170626019438,0.20441965758800507
132,132,,0.9895833333333334,0.9333333373069763,114.0,110.0,10.0,6.0,0.9333333373069763,0.02733848717374106,0.22121693193912506
133,133,,0.984375,0.9333333373069763,114.0,110.0,10.0,6.0,0.9333333373069763,0.05250129474249358,0.21603792905807495
134,134,,0.9947916666666666,0.9208333492279053,114.0,107.0,13.0,6.0,0.9208333492279053,0.026290599062728386,0.22229605913162231
135,135,,0.9895833333333334,0.9375,113.0,112.0,8.0,7.0,0.9374999403953552,0.034555556369014084,0.20504909753799438
136,136,,0.9791666666666666,0.9541666507720947,114.0,115.0,5.0,6.0,0.9541666507720947,0.046477727980042495,0.19584056735038757
137,137,,0.9947916666666666,0.9291666746139526,113.0,110.0,10.0,7.0,0.9291666746139526,0.03956874079691867,0.23052121698856354
138,138,,0.9947916666666666,0.9375,113.0,112.0,8.0,7.0,0.9374999403953552,0.029284431599080563,0.19457870721817017
139,139,,1.0,0.9458333253860474,113.0,114.0,6.0,7.0,0.9458333253860474,0.01874057832174003,0.19123360514640808
140,140,,0.9895833333333334,0.9416666626930237,113.0,113.0,7.0,7.0,0.9416666626930237,0.02046620021186148,0.19786801934242249
141,141,,0.9947916666666666,0.9458333253860474,114.0,113.0,7.0,6.0,0.9458333849906921,0.019259772612713277,0.19321584701538086
142,142,,1.0,0.9375,114.0,111.0,9.0,6.0,0.9375,0.01910020605040093,0.22114500403404236
143,143,,0.984375,0.9416666626930237,114.0,112.0,8.0,6.0,0.9416667222976685,0.029149475051478173,0.20582060515880585
144,144,,0.9947916666666666,0.9416666626930237,113.0,113.0,7.0,7.0,0.9416666626930237,0.01986801760115971,0.19890755414962769
145,145,,0.9947916666666666,0.9291666746139526,115.0,108.0,12.0,5.0,0.9291666150093079,0.026206387924806524,0.2279195338487625
146,146,,0.9947916666666666,0.949999988079071,114.0,114.0,6.0,6.0,0.9500000476837158,0.029553212264242273,0.19828584790229797
147,147,,0.9947916666666666,0.9291666746139526,114.0,109.0,11.0,6.0,0.9291666746139526,0.02420934052982678,0.20046141743659973
148,148,,0.9895833333333334,0.925000011920929,115.0,107.0,13.0,5.0,0.9249999523162842,0.028068941746217508,0.223405122756958
149,149,,0.9947916666666666,0.925000011920929,114.0,108.0,12.0,6.0,0.925000011920929,0.026861804149424035,0.22976824641227722
